id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
13295626,Bright and Cozy Room in the Heart of Neukölln,75049576,Frederik,Neukölln,Rixdorf,52.47274,13.44551,Private room,28,3,14,2019-12-09,0.19,2,0,0,
22904417,Cozy flat in Sonnenallee (Neukölln/Kreuzberg),27353417,Aurélien,Neukölln,Reuterstraße,52.48279,13.43958,Entire home/apt,51,2,4,2018-03-18,0.08,1,0,0,
6834163,Spacious&cosy room close to Mitte!,19342974,Meike,Mitte,Brunnenstr. Nord,52.54316,13.36962,Private room,29,3,8,2015-11-02,0.09,1,0,0,
19173128,Luxury house with garden!,134086549,Andreas,Marzahn - Hellersdorf,Mahlsdorf,52.52179,13.61969,Entire home/apt,148,4,15,2021-07-03,0.26,1,0,1,
22915111,cosy room in Berlin Lichtenberg,97584938,Anabell,Lichtenberg,Alt-Lichtenberg,52.51569,13.50077,Private room,25,1,3,2018-08-08,0.06,1,0,0,
13312710,Painters Apartment in Neukölln,15230804,Oliver,Neukölln,Neuköllner Mitte/Zentrum,52.48143,13.43338,Entire home/apt,75,1,33,2021-11-05,0.46,1,0,3,
3508448,stunning 6th-floor Neukölln loft apartment,17646109,Fouad,Neukölln,Neuköllner Mitte/Zentrum,52.47362,13.42972,Entire home/apt,88,2,24,2021-12-23,0.25,2,9,1,
6842463,"Charming, perfect 120sqm Apartment, 2 baths",280605,Johanna,Pankow,Helmholtzplatz,52.54489,13.41927,Entire home/apt,119,10,8,2021-08-02,0.10,1,0,1,
13332132,Beautiful & spacious apartment in Prenzlauer Berg,75460170,Izabela,Pankow,Prenzlauer Berg Nordwest,52.55361,13.41144,Entire home/apt,89,4,36,2022-06-04,0.54,1,2,6,
13325827,Mach es dir bequem & entdecke Berlin,63358531,Philipp,Lichtenberg,Neu-Hohenschönhausen Süd,52.56043,13.51389,Shared room,16,1,75,2018-01-06,1.03,1,0,0,
42341142,Schöne 2-Raum-Wohnung szenigen Schillerkiez,69998127,Jan,Neukölln,Schillerpromenade,52.47834,13.42149,Entire home/apt,129,2,8,2022-05-23,2.58,1,226,8,08/Z/AZ/008837-20
1554182,Lovely and light with a balcony,8275595,Heidi,Neukölln,Schillerpromenade,52.47602,13.42197,Entire home/apt,65,180,0,,,1,269,0,
21472505,Brown/ Laube,29317557,Jeremiah,Mitte,Brunnenstr. Nord,52.53652,13.38663,Private room,29,5,1,2017-12-11,0.02,1,0,0,
54154812,Cosy Box @ Boxhagener Platz,437849962,Florian,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50907,13.46084,Entire home/apt,158,1,18,2022-05-31,4.00,7,336,18,"Legal entity name and Legal form: Homaris Four GmbH <br/>Legal representatives or Trade register number: HRB228309B <br/> Entity address: Brunnenstr. 4, 10119, Berlin, Deutschland <br/>Listing address: Krossener Str. 7, 10245, Berlin, Deutschland"
19208643,Quiet bright room with balcony near Kudamm !,103570150,Mak,Charlottenburg-Wilm.,Kurfürstendamm,52.50132,13.3352,Private room,38,2,29,2018-06-21,0.48,1,0,0,
13359185,cosy room in central kiez,20618897,Anne,Neukölln,Neuköllner Mitte/Zentrum,52.48299,13.42924,Private room,25,2,22,2020-09-14,0.34,2,0,0,
19222541,Central Apt at Graefekiez (Kreuzberg),127670604,Sigrid Johanna Elisabeth,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48966,13.41732,Entire home/apt,75,7,0,,,2,0,0,
21472618,1-Room Apartment,155933640,Sunny,Reinickendorf,MV 1,52.60104,13.36335,Entire home/apt,17,2,4,2017-12-14,0.07,1,0,0,
14257495,"Super central,super quiet,close Rosenthaler Platz",2264025,Wibke,Mitte,Brunnenstr. Süd,52.53118,13.40528,Private room,52,2,389,2022-05-28,5.46,1,198,87,01/Z/RA/008537-18
13367073,Charming room @il.faro.blu.kreuzberg,5218012,Il Faro Blu,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49903,13.44442,Private room,30,180,27,2020-03-09,0.42,2,0,0,
6879872,"Luxury apartment, central, S+U Bahn",21458539,Robbin,Steglitz - Zehlendorf,Schloßstr.,52.45935,13.31856,Entire home/apt,79,1,0,,,1,0,0,
13388400,Central Attic in Prenzlauer Berg,4605778,Alexandre,Pankow,Prenzlauer Berg Süd,52.53034,13.43211,Private room,60,15,2,2016-06-07,0.03,1,0,0,
49268140,Cozy Room in the Heart of Berlin,14135140,Farah,Mitte,Brunnenstr. Süd,52.53101,13.38818,Private room,42,1,44,2022-06-04,3.24,1,25,37,01/Z/AZ/012618-21
13414022,Big room in the heart of Kreuzberg,70340478,Ksenia,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49341,13.39204,Private room,29,7,0,,,1,0,0,
19239010,Weekend Apartment 5min from Alexanderplatz,8331399,Nana,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.52447,13.4358,Entire home/apt,75,2,25,2018-08-26,0.41,1,0,0,
34926726,Roof Top of Berlin Neukölln,27251220,Lasse,Neukölln,Schillerpromenade,52.47084,13.42709,Entire home/apt,55,90,1,2019-12-16,0.03,1,154,0,
19237459,Nice room | Spacious flat | Top area,118508670,Jan,Mitte,Alexanderplatz,52.52921,13.40315,Private room,40,1,102,2019-12-22,1.68,1,0,0,
6929355,"Bright flat, central and quiet",36323530,Judith,Tempelhof - Schöneberg,Friedenau,52.47613,13.32674,Entire home/apt,55,3,2,2015-10-19,0.02,1,0,0,
13412468,Sunny and spacious apartment with balcony,39069560,Caspar,Neukölln,Reuterstraße,52.48476,13.43447,Entire home/apt,62,3,4,2018-05-24,0.06,1,0,0,
19256730,Beautiful family apartment on Friedelstrasse!,4728083,Kristine,Neukölln,Reuterstraße,52.49376,13.42483,Entire home/apt,85,5,14,2020-03-01,0.23,1,0,0,
32078624,BeHome@364.Berlin Backyard of ViktoriaPark DormA,5459494,Vefa,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48985,13.37955,Shared room,25,1,42,2022-05-15,1.04,6,323,8,
21501342,2-bedroom apartment in lovely Schöneberg,116472256,Katarzyna,Tempelhof - Schöneberg,Schöneberg-Süd,52.48368,13.35832,Entire home/apt,60,4,1,2018-01-02,0.02,1,0,0,
13423763,Cozy home in kreuzberg-Neukölln,21388195,Mahmoud,Neukölln,Schillerpromenade,52.46858,13.42589,Private room,35,3,4,2016-09-01,0.05,1,0,0,
6931606,Big room and private bathr in Prenz,36338070,Umberto,Pankow,Prenzlauer Berg Süd,52.53259,13.42144,Private room,40,10,6,2015-11-17,0.07,1,0,0,
13439072,Exquisite ~ Huge Backyard Loft in Berlins Center,76683934,Alexander,Mitte,Moabit West,52.53055,13.34163,Private room,100,5,2,2017-04-22,0.03,1,0,0,
13439830,Large private room in Prenzlauer Berg,19926045,Katie,Pankow,Helmholtzplatz,52.54594,13.41852,Private room,45,3,12,2019-08-05,0.17,1,0,0,
22921626,Nice 27qm room in Friedrichshain with a Berliner,169706663,Jerry,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51492,13.46407,Private room,39,1,8,2020-03-13,0.28,1,0,0,
19264941,"Solo Traveler, room in Prenzlauer Berg",20384673,Byron,Pankow,Prenzlauer Berg Nord,52.55276,13.4147,Private room,24,3,2,2017-06-29,0.03,1,0,0,
31860359,364.Berlin our Backyard is Viktoriapark 4 BedDormB,5459494,Vefa,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48985,13.37955,Shared room,25,1,43,2022-05-22,1.05,6,338,13,
2317701,Mitte Central Elegant Apartment,3909089,Nantia,Mitte,Alexanderplatz,52.52431,13.40781,Entire home/apt,90,92,93,2016-08-15,0.92,1,196,0,
48439141,250SQM 2 BEDROOM LUXURY PENTHOUSE IN MITTE,316752076,David,Mitte,Alexanderplatz,52.52407,13.39827,Entire home/apt,350,90,1,2021-09-14,0.11,7,364,1,
6947885,Cozy studio near the lake.,5129180,Juliette,Reinickendorf,West 5,52.58774,13.28964,Entire home/apt,50,1,0,,,1,0,0,
6948066,1.5 Room Studio in Berlin Kreuzberg,36429331,Mokka,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49815,13.4315,Entire home/apt,35,1,0,,,1,0,0,
21508300,Decent room for 1 or 2 in Schillerkiez Neukölln !,156284295,Max,Neukölln,Schillerpromenade,52.47545,13.42527,Private room,22,2,5,2017-11-29,0.09,1,0,0,
19267184,"21qm room with shared kitchen, bathroom",102343271,Hao,Mitte,Wedding Zentrum,52.55121,13.37856,Private room,35,2,3,2017-07-01,0.05,1,0,0,
47781168,Long term only- ideal for couple or singles,3833963,Mihri,Neukölln,Neuköllner Mitte/Zentrum,52.48045,13.42611,Entire home/apt,150,60,0,,,1,294,0,
16851178,Modernes Apartment in Berlin-Mitte,112224316,Manfred B.,Mitte,Brunnenstr. Süd,52.53057,13.40114,Entire home/apt,40,92,0,,,1,90,0,
13462064,Lovely apartment in Berlin Friedrichshain,76948901,Alba,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51413,13.431,Private room,40,1,4,2016-08-07,0.05,1,0,0,
19276273,Cosy quiet and green room with kitchen & bathroom,26511341,Marco,Treptow - Köpenick,Baumschulenweg,52.46694,13.47863,Private room,35,5,3,2018-10-07,0.05,1,0,0,
6962713,2-Zimmer Altbauwohnung in Neukölln,7040329,Maria,Neukölln,Reuterstraße,52.48178,13.43402,Entire home/apt,30,14,1,2015-07-21,0.01,1,0,0,
21508376,Bright Cosy Room 5 min from Mitte with bed loft.,62217423,Regitze,Pankow,Pankow Süd,52.55607,13.41759,Private room,15,5,3,2017-11-17,0.05,1,0,0,
13486922,"2 room apartment with a big balcony, Weserstr.",77261793,Magdalena,Neukölln,Rixdorf,52.47902,13.44875,Entire home/apt,67,5,16,2021-09-18,0.22,1,18,1,08/Z/AZ/006412-18
1969889,Cozy Neukölln-Apartment with private Garden,10172224,Silvia,Neukölln,Neuköllner Mitte/Zentrum,52.47147,13.42977,Entire home/apt,141,4,1,2015-01-03,0.01,1,14,0,
6963242,Room in sunny top floor apartment,999330,Josefine,Tempelhof - Schöneberg,Tempelhof,52.46589,13.37498,Private room,20,1,19,2017-05-27,0.22,3,0,0,
13499862,Spacious and bright 3-room flat in Friedrichshain,26949525,Ron,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51112,13.44994,Entire home/apt,110,5,9,2017-10-10,0.12,1,0,0,
11450430,Parkview Grand Suite,1194258,Stefan,Mitte,Brunnenstr. Süd,52.53314,13.40158,Entire home/apt,148,3,123,2022-05-24,1.69,11,22,23,01/Z/NA/003821-18
13501425,Beautiful room Kreuzberg,17340959,Quique,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49137,13.38627,Private room,29,5,0,,,1,0,0,
6991627,Cozy apartment in amazing district!,18386009,Mohannad,Pankow,Prenzlauer Berg Nord,52.5477,13.43306,Entire home/apt,30,7,4,2019-01-10,0.06,1,0,0,
13499720,Beautiful Apartment in Park-Villa in City Center,718340,Milos,Mitte,Moabit Ost,52.52768,13.35576,Entire home/apt,100,3,5,2020-03-09,0.07,1,0,0,
6996748,Room in the very center of Berlin!,36369816,Sofia,Mitte,Regierungsviertel,52.51337,13.40419,Private room,40,1,5,2015-10-06,0.06,1,0,0,
19291388,Big room in heart of Friedrichshain,33803398,Claudine,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50873,13.45695,Private room,41,3,2,2017-06-23,0.03,2,0,0,
13506297,"A sweet room, F-Hain, Close to All",74796141,J,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.5164,13.46315,Private room,39,3,26,2021-07-26,0.36,1,0,2,
21523629,Schöne Berliner Albauwohnung am Waldrand,119255161,Liska,Treptow - Köpenick,Köpenick-Nord,52.4705,13.58827,Private room,31,1,2,2017-11-14,0.04,1,0,0,
13521631,Sunny room in a great neighborhood,17988339,Kjartan,Pankow,Prenzlauer Berg Nord,52.55314,13.41933,Private room,59,1,36,2018-10-14,0.49,1,0,0,
12047079,GreatStay - Torstr. 95 SF 1.OG,64507506,Yoren,Mitte,Brunnenstr. Süd,52.53002166748047,13.404840469360352,Entire home/apt,120,2,15,2022-06-01,0.33,1,256,10,01/Z/ZA/004355-16
14242909,"Brigth room, cozy place, southern Schöneberg",84089104,Philipp,Tempelhof - Schöneberg,Schöneberg-Süd,52.47975,13.35181,Private room,16,5,0,,,1,0,0,
13672096,Nice room in cozy apartement,3560164,Ibrahim,Pankow,Prenzlauer Berg Südwest,52.53883,13.42031,Private room,31,2,9,2017-10-08,0.12,1,0,0,
53873190,Urban Rooftop Apartment - Berlin MITTE - A/C,175463482,Flo,Mitte,Brunnenstr. Süd,52.53106,13.40293,Entire home/apt,149,1,23,2022-05-16,4.11,6,313,23,"Legal entity name and Legal form: Indepecon GmbH <br/>Legal representatives or Trade register number: HRB190892B <br/> Entity address: Brunnenstr. 4, 10119, Berlin, Deutschland <br/>Listing address: Weinbergsweg 24, 10119, Berlin, Deutschland"
19378486,Room with Double Bed - Heart of Prenzlauer Berg,3823364,Daniel,Pankow,Prenzlauer Berg Süd,52.53379,13.42184,Private room,58,1,64,2019-12-01,1.06,1,0,0,
7123664,room in a charming apartement,14113494,Luisa,Mitte,Brunnenstr. Nord,52.55115,13.38056,Private room,25,13,5,2016-08-31,0.06,1,0,0,
19358750,Bed & Balcony - Sunlit Room with Art,104495802,Felix,Tempelhof - Schöneberg,Friedenau,52.46711,13.33917,Private room,30,5,5,2017-11-11,0.08,1,0,0,
7136371,Spacious and cosy flat in Kreuzberg,3410903,Theodor,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49493,13.43292,Entire home/apt,75,7,0,,,1,0,0,
7138523,Huge Bright Room in Kreuzberg,37011142,Fabio,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4941,13.40256,Private room,35,1,2,2015-07-13,0.02,2,0,0,
13692216,Spacious flat in between Mitte & Friedrichshain,5411484,Naomi,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.51876,13.43705,Private room,52,1,0,,,1,0,0,
19395252,Private Room in Art Studio Loft Berlin Mitte,911135,Mushtaq,Mitte,Alexanderplatz,52.52559,13.39423,Private room,60,3,126,2020-02-22,2.09,1,0,0,01/Z/AZ/010461-19
22933317,Nice Apartment in the center of Schöneberg,8792609,Christian,Tempelhof - Schöneberg,Schöneberg-Süd,52.48648,13.3627,Entire home/apt,29,1,0,,,3,0,0,
642030734092882373,SCHILLER HOUSE museum apartment / time travel,6129972,Stefano,Neukölln,Schillerpromenade,52.476091099999984,13.422154892065414,Entire home/apt,156,7,0,,,1,320,0,08/Z/RA/010065-21
7140763,Gemütliche 3 Zimmer Wohnung,37396730,Pia,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51128,13.47249,Private room,50,1,1,2015-08-16,0.01,1,0,0,
13694187,Room directly at Maybachufer (best spot),15895656,Adan,Neukölln,Reuterstraße,52.49323,13.42346,Private room,21,3,0,,,2,0,0,
19379074,You are going to want to stay longer!,7368302,Moses,Mitte,Moabit Ost,52.53132,13.35111,Private room,29,2,2,2018-08-20,0.04,1,0,0,
13696347,Feel the Urban Mojo & Relax with Friends,6880089,Carmen,Lichtenberg,Frankfurter Allee Süd,52.50736,13.4759,Entire home/apt,310,2,26,2022-05-22,0.38,4,0,3,"First name and Last name: Carmen Reiz  <br/> Contact address: Tasdorfer Straße 31, 10365, Berlin, Deutschland <br/>Listing address: Tasdorfer Straße 31, 10365, Berlin, Deutschland"
13704730,Comfy fully furnished room in Friedrichshain,14378450,Kamen,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51943,13.45537,Private room,25,2,3,2016-11-10,0.04,1,0,0,
50998500,"Spacious 3 Bedrooms Flat Berlin Mitte, Flexible",318912597,The Circus Apartments,Mitte,Brunnenstr. Süd,52.53214,13.40545,Private room,413,1,22,2022-06-09,2.46,18,178,22,01/Z/NA/007546-18
7147873,Quiet room near Rosentaler Platz,8196204,Karen,Mitte,Brunnenstr. Süd,52.5329,13.39373,Private room,24,2,84,2022-05-23,1.00,2,0,45,01/Z/AZ/008515-18
13702615,In the center of neukölln (famous Sonnenallee),23775357,Daniella,Neukölln,Reuterstraße,52.48741,13.42868,Private room,17,4,22,2020-08-09,0.30,1,0,0,
7154913,Sehr schön in Neukölln! Female Friendly <3,4116543,Talitha,Neukölln,Rixdorf,52.48164,13.44308,Private room,31,3,1,2018-06-02,0.02,1,0,0,
17650843,The entire apartment 4 you in the hearth of Berlin,47702685,Paul,Mitte,Alexanderplatz,52.5279,13.39322,Entire home/apt,130,1,335,2022-06-09,5.25,2,295,76,
7156552,COZY ROOM IN THE HEART OF KREUZBERG,14017584,Roberta,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50138,13.41546,Private room,36,2,1,2015-07-18,0.01,1,0,0,
19404966,Nice and cozy flat in Neukölln,24179272,Leila,Neukölln,Neuköllner Mitte/Zentrum,52.46522,13.43842,Private room,20,3,40,2020-10-27,0.68,2,0,0,
13719408,Modernes Zimmer Nähe Prenzlauer Berg,31320073,Dagmar,Pankow,Pankow Zentrum,52.56345,13.40164,Private room,25,2,2,2016-07-25,0.03,1,0,0,
19406609,Center Berlin Greenest Room For Two People,66690175,Brankica,Mitte,Brunnenstr. Süd,52.53641,13.38155,Entire home/apt,57,1,72,2022-06-06,1.19,1,0,17,
19406499,Quiet house in the area Friedrichshain/Mitte,7232336,Rinze,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51582,13.43056,Entire home/apt,99,4,1,2017-07-20,0.02,1,0,0,
21572101,"Bright, cozy room in BIG friendly flat in Neukölln",62088260,Leah,Neukölln,Neuköllner Mitte/Zentrum,52.48182,13.43223,Private room,45,4,13,2019-11-19,0.30,2,0,0,
19410584,Luxus Wohnen auf Zeit in Berlin City West,26692001,Elena,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.48648,13.3347,Entire home/apt,30,89,0,,,1,0,0,
7169982,Small apartment near large park,37553259,Lenore,Treptow - Köpenick,Plänterwald,52.47997,13.48158,Entire home/apt,20,1,1,2015-08-01,0.01,1,0,0,
19408873,"Cosy, Bright Room Near Tempelhof Field Berlin",40024358,Paul,Tempelhof - Schöneberg,Tempelhof,52.45678,13.38557,Private room,17,4,3,2019-02-19,0.05,1,0,0,
21601351,Wunderschöne Familienwohnung in Berlin-Kreuzberg,27326678,Fabian,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49,13.39515,Entire home/apt,120,3,4,2020-01-02,0.08,1,0,0,
7171950,Beautiful apartment in Kreuzberg,17329516,Ngoc Anh,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49371,13.3941,Entire home/apt,60,2,19,2018-08-13,0.25,1,0,0,
7177075,Cozy 2room apartment,37597432,Mira,Neukölln,Schillerpromenade,52.476,13.42051,Entire home/apt,40,4,5,2016-10-25,0.06,1,0,0,
19443242,Appartement zwischen Gendarmenmarkt u. Checkpoint,2431409,Steffen,Mitte,Regierungsviertel,52.50945,13.3906,Entire home/apt,103,3,127,2022-05-30,2.11,1,0,20,
43542274,Superior Apartment,5891250,Thomas,Mitte,Brunnenstr. Süd,52.53145,13.39626,Entire home/apt,70,14,2,2022-02-19,0.20,5,245,2,01/Z/ZA/006713-17
7172034,Homely room in pleasant appartment,25835088,Elisa,Neukölln,Neuköllner Mitte/Zentrum,52.48001,13.42804,Private room,25,7,0,,,1,0,0,
51136008,"Spacious 2 Bedroom Flat in Berlin Mitte, Flexible",318912597,The Circus Apartments,Pankow,Prenzlauer Berg Südwest,52.53018,13.40614,Private room,357,1,3,2022-05-13,1.64,18,179,3,01/Z/NA/007346-18
13749061,Beautiful apartment with private garden in P-Berg,756801,Caroline,Pankow,Prenzlauer Berg Südwest,52.53636,13.40876,Entire home/apt,95,3,2,2016-08-14,0.03,1,0,0,
680999,Rosenthaler Platz 60qm Loft Flat,961411,Howy,Mitte,Alexanderplatz,52.52941,13.39821,Entire home/apt,79,3,91,2022-06-06,0.94,2,293,1,
19449927,Gemütliches Zimmer in einer WG,101673904,Monica,Pankow,Prenzlauer Berg Nord,52.54956,13.41627,Private room,38,3,5,2017-07-20,0.08,1,0,0,
21606590,Spacious Private Room / Nice Flat - PrenzlauerBerg,65325630,Alessandra,Pankow,Pankow Süd,52.55471,13.4187,Private room,30,4,0,,,1,0,0,
13754511,"74 m2, beautiful, sunny flat in Kreuzkölln",80616892,Tim,Neukölln,Reuterstraße,52.48462,13.43602,Entire home/apt,70,2,1,2016-08-08,0.01,1,0,0,
21605792,Modern and family friendly 3 room city apartment,2159758,Julia,Charlottenburg-Wilm.,Kurfürstendamm,52.50335,13.30987,Entire home/apt,90,4,2,2018-01-05,0.04,1,0,0,
19465730,"Viktoria, central, sunny, balcony",14401197,Nora & Erhardt,Mitte,Moabit West,52.52281,13.33687,Entire home/apt,65,90,17,2021-07-05,0.30,1,1,1,
39925992,Fresh 2 room apartment close to Rosenthalerplatz,12360,Michael,Mitte,Brunnenstr. Süd,52.53062,13.39913,Entire home/apt,69,92,4,2022-05-29,0.14,20,192,2,
22949917,Wunderschöne Altbauwohnung im Bergmannkiez,23479348,Theresa,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49005,13.39344,Entire home/apt,70,3,8,2021-10-17,0.23,1,0,1,
21601695,Modern Studio Appartement in the Heart of Berlin,86088081,Oliver,Pankow,Prenzlauer Berg Süd,52.5333,13.42227,Entire home/apt,70,10,15,2022-05-27,0.29,1,0,3,
14464850,GRAND 2ROOMS Central City Apt 1,54039179,Lana,Mitte,Brunnenstr. Süd,52.52962,13.39656,Entire home/apt,127,1,187,2022-06-01,2.67,12,66,39,"Legal entity name and Legal form: Berlin-Stay GmbH <br/>Legal representatives or Trade register number: HRB197418B <br/> Entity address: Torstrasse 156, 10115, Berlin, Deutschland <br/>Listing address: Torstrasse, 10115 , Berlin, Berlin"
7209443,Altbau-Wohnung in toller Lage 60m²,36018750,Oinotna,Pankow,Prenzlauer Berg Nordwest,52.55422,13.40066,Entire home/apt,60,2,35,2021-08-22,0.46,1,0,1,
13766175,Grand flat with a park view,1453323,Mathis,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50417,13.41549,Entire home/apt,210,4,3,2016-08-01,0.04,1,0,0,
7209834,Cosy & Quiet Apartment with Balcony,8389840,Sorina,Charlottenburg-Wilm.,Neue Kantstraße,52.50803,13.29841,Entire home/apt,45,2,4,2015-08-03,0.05,1,0,0,
31049161,Luxus Studio 100,5891250,Thomas,Mitte,Brunnenstr. Süd,52.53242,13.39441,Entire home/apt,160,92,5,2020-01-11,0.13,5,164,0,
13773041,Cute Altbau-room in Berlin-Charlottenburg,80837749,Luca,Charlottenburg-Wilm.,Schloß Charlottenburg,52.51236,13.30063,Private room,18,2,1,2016-07-05,0.01,2,0,0,
37487648,Im Herze von Berlin,39681803,Dominique,Pankow,Prenzlauer Berg Südwest,52.53327,13.40735,Private room,70,1,13,2022-05-29,0.39,3,28,6,
19472339,Central Studio komplett Vintage Kreuzberg Balkon,136620375,Ira,Tempelhof - Schöneberg,Tempelhof,52.48344,13.37863,Entire home/apt,32,92,7,2021-05-17,0.12,1,56,0,
53581051,"Spacious duo deluxe flat in Berlin Mitte, Flexible",318912597,The Circus Apartments,Mitte,Brunnenstr. Süd,52.5323,13.4056,Private room,259,1,0,,,18,166,0,"Legal entity name and Legal form: The Circus GbR <br/>Legal representatives or Trade register number: Andreas Becker <br/> Entity address: Weinbergsweg 1a, 10119, Berlin, Deutschland <br/>Listing address: Choriner Straße 84, 10119, Berlin, Deutschland"
7210466,Architekten Wohngemeinschaft,2660871,Tenis,Lichtenberg,Neu Lichtenberg,52.50359,13.47986,Private room,21,2,0,,,1,0,0,
13775127,"3 Zimmer Wohnung, zentral und grün",80857479,Jan,Treptow - Köpenick,Plänterwald,52.48601,13.46387,Entire home/apt,50,3,30,2020-03-08,0.42,1,0,0,09/Z/RA/001535-18
